material_id,full_formula,icsd_ids,band_gap,spacegroup,pretty_formula
mp-2895,Mg8Si4O16,"[15627, 64739, 64723, 68755, 30957, 30956, 77533, 64737, 83789, 9686, 76388, 202370, 171572, 64738, 168010, 83791, 9687, 62527, 30962, 30960, 88023, 83788, 9685, 34231, 26374, 83792, 30961, 64742, 62526, 62525, 83793, 64743, 77535, 77536, 77534, 30959, 34233, 12124, 189971, 30958, 56114, 68756, 68588, 34232, 83790, 50080, 77537, 34816, 64740, 64741, 9688, 64744, 27529, 62524]",5.1786,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Mg2SiO4
mp-28952,Pd2S2O8,[79559],1.0787,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",PdSO4
mp-28967,Ba2Pd4S8,[79930],0.8845000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",Ba(PdS2)2
mp-29104,Ti12Zn8O32,[83525],2.5899,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_332', 'number': 212, 'point_group': '432', 'crystal_system': 'cubic', 'hall': 'P 4acd 2ab 3'}",Ti3Zn2O8
mp-29217,Ge24Pb8O56,[100269],2.6511,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",Ge3PbO7
mp-29222,Ba8Si12O32,[100310],4.5120000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ba2Si3O8
mp-29223,Ba12Si20O52,[100312],4.514799999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ba3Si5O13
mp-29241,Ca3Sn1O1,"[100787, 181084, 181085]",0.6524999999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}",Ca3SnO
mp-29242,Ba3Pb1O1,[100791],0.4663000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}",Ba3PbO
mp-29260,Ti2Se4O12,[200203],2.4592,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ti(SeO3)2
mp-29273,Ca4Ge14O32,"[200603, 249322]",2.8677,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-4b2', 'number': 117, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 -2ab'}",Ca2Ge7O16
mp-29289,Ba4Pt8S12,[201146],1.1963000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_12_12', 'number': 92, 'point_group': '422', 'crystal_system': 'tetragonal', 'hall': 'P 4abw 2nw'}",BaPt2S3
mp-29298,Ba8Ti26O60,[300032],2.5353000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmce', 'number': 64, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2bc 2'}",Ba4Ti13O30
mp-29320,Te6Se2O16,[201784],2.6333,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",Te3SeO8
mp-29332,Pt4Pb8O16,[202214],0.5213000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbam', 'number': 55, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2 2ab'}",Pt(PbO2)2
mp-29461,Zn6Mo4O18,[401828],3.2111,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",Zn3Mo2O9
mp-29755,Ca4Si8O20,"[87498, 191933]",4.793,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",CaSi2O5
mp-29771,Mg2C4,[88057],2.6435000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_2/mnm', 'number': 136, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4n 2n'}",MgC2
mp-29775,Sr8Pd2O12,[88135],1.7080000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3c', 'number': 167, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""c'}",Sr4PdO6
mp-29787,Ba15Pt6O27,[51105],1.9393,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P321', 'number': 150, 'point_group': '32', 'crystal_system': 'trigonal', 'hall': 'P 3 2""'}",Ba5Pt2O9
mp-2981,Ca18Te18O54,"[260233, 260231, 260232]",2.9347000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",CaTeO3
mp-2998,Ba1Ti1O3,"[252562, 67519, 56093, 166225, 186437, 27968, 27971, 27975, 29147, 27967, 28854, 27973, 154344, 28851, 27972, 31889, 28620, 43125, 29146, 27977, 31887, 99736, 31884, 28852, 100804, 190924, 290019, 27969, 29280, 27974, 28853, 31886, 95437, 28849, 28848, 31890, 29148, 31888, 31885, 185374, 27976, 27965, 27970, 28850, 187292, 27966, 67518, 187291]",1.7252,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}",BaTiO3
mp-30026,Sr6Te8O22,[56798],3.2021,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",Sr3Te4O11
mp-30078,C6S16,[53591],1.761,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",C3S8
mp-30093,Ba12Fe4O20,[281029],0.8690000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Ba3FeO5
mp-30237,Ba2C8O8,[412830],2.6601000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mcm', 'number': 140, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2c'}",Ba(CO)4
mp-3031,Ba4Si8O20,"[100313, 10162, 15486]",4.7917000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",BaSi2O5
mp-3047,Mg2Ge2O6,"[160825, 160830, 160850, 160838, 160840, 160846, 160827, 160849, 160851, 160839, 160828, 171826, 160829, 160836, 171825, 160844, 160843, 160854, 160834, 160833, 160841, 160835, 160856, 160853, 160842, 160824, 160831, 160826, 160845, 160852, 160832, 160847, 160837, 160855, 160848]",2.499000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",MgGeO3
mp-3051,Mg8Ge4O16,"[63533, 41415]",3.4111,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Mg2GeO4
mp-3082,Ca3S3O12,"[159702, 24473, 86316]",5.684,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_222', 'number': 180, 'point_group': '622', 'crystal_system': 'hexagonal', 'hall': 'P 62 2c (0 0 1)'}",CaSO4
mp-30847,Ti1Sn1Pt1,[105799],0.8310000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'F -4 2 3'}",TiSnPt
mp-30949,Sr12Si4O4,[413384],0.6551999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Sr3SiO
mp-30950,Sr12Ge4O4,[413385],0.5773000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Sr3GeO
mp-30986,Zn6S4O18,[15280],3.3639,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",Zn3S2O9
mp-31004,Sn4S8O16,[32684],2.6914,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Sn(SO2)2
mp-3118,Mg6Te2O12,"[6309, 23611, 9089]",3.2862,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",Mg3TeO6
mp-31213,Sr4Ti3O10,[34630],1.7862999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",Sr4Ti3O10
mp-31307,Ba32Sn16Se80,[414418],1.0762,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}",Ba2SnSe5
mp-3164,Ba4S4O16,"[76926, 33730, 100623, 33732, 180338, 44414, 31894, 200112, 68308, 16904, 154286, 186426, 180339, 16917, 33733, 33731, 190065, 33735, 33734, 180337, 167519]",5.9709,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",BaSO4
mp-3175,Ba2Ti8O18,"[49575, 31783, 48019]",2.7312,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmmn', 'number': 59, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': 'P 2 2ab -1ab'}",BaTi4O9
mp-3205,Ca2C2O6,"[161818, 161620, 161819, 161621]",4.2776999999999985,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmmn', 'number': 59, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': 'P 2 2ab -1ab'}",CaCO3
mp-3252,Sr2Te6O16,"[416448, 240868]",2.5217,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_2/m', 'number': 84, 'point_group': '4/m', 'crystal_system': 'tetragonal', 'hall': '-P 4c'}",SrTe3O8
mp-32777,W6O18,[188394],1.2338,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mcm', 'number': 193, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2'}",WO3
mp-32895,Si48O96,"[55488, 55491, 55474, 55490, 55489, 55487, 55486]",5.787000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}",SiO2
mp-3307,Ba1S1O4,"[62368, 23743]",4.6043,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'F -4 2 3'}",BaSO4
mp-3323,Sr1Zr1O3,"[89364, 187481, 188448, 89365, 89363, 290618, 27046, 29153, 89366, 191829]",3.5794,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}",SrZrO3
mp-3349,Sr3Ti2O7,"[20294, 63704, 34629]",1.8757999999999997,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",Sr3Ti2O7
mp-3359,Ba2Sn1O4,"[27115, 81850, 84246, 81849]",2.4906,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",Ba2SnO4
mp-3376,Sr2Sn1O4,"[150390, 27114, 150388, 84245, 150387, 150389]",2.6767000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",Sr2SnO4
mp-3378,Sr4Hf4O12,"[184997, 161599, 162906, 164623, 89383, 86830, 162930, 187358, 84280]",4.1772,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",SrHfO3
mp-3382,Ca2Si2O6,"[240433, 240431, 240435, 240430, 240437, 240436, 240432, 240434]",3.5254000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/mbm', 'number': 127, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4 2ab'}",CaSiO3
mp-3387,Ca2Si2O6,"[240414, 240417, 240418, 240457, 240458, 240416, 240419, 240415, 240421, 240455, 240461, 240460, 240456, 240459, 240420, 240454]",3.9381999999999993,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mcm', 'number': 140, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2c'}",CaSiO3
mp-3395,Sr2Se2O6,"[240888, 159881]",3.7241,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",SrSeO3
mp-3397,Ba8Ti4O16,"[2625, 15450]",4.1439,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ba2TiO4
mp-3442,Ca2Ti2O6,"[162922, 162919, 162921, 162920]",2.246900000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mcm', 'number': 140, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2c'}",CaTiO3
mp-3470,Mg8Si8O24,"[196432, 30895, 159553, 30893, 180445, 159552, 24270, 34163, 201535, 92750, 159551, 159550]",4.6484,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",MgSiO3
mp-3472,Pb4S4O16,"[44415, 75955, 31896, 92609, 109432, 75956, 190064, 154273, 16916]",4.0543999999999984,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",PbSO4
mp-3502,Zn4Te6O16,"[50705, 16784]",3.3810000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",Zn2Te3O8
mp-3519,Zr4S4O4,"[6166, 31721]",2.4206000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_13', 'number': 198, 'point_group': '23', 'crystal_system': 'cubic', 'hall': 'P 2ac 2ab 3'}",ZrSO
mp-352,Hf4O8,"[60903, 173964, 60902, 638740, 27313, 638737, 638744, 57385, 173158, 187015, 172165]",4.0684,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",HfO2
mp-3547,Mg4Si4O12,"[5203, 156589, 171911, 68374, 68370, 156592, 202246, 90065, 68375, 66887, 66891, 41659, 40662, 74536, 151950, 156591, 68369, 66890, 75739, 66888, 156590, 68371, 66889, 40663, 36405]",5.4544,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",MgSiO3
mp-3626,Sr4Zr4O12,"[188452, 89355]",3.4208,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",SrZrO3
mp-3707,Ca2Ge4O10,"[151584, 151582, 151583, 151578, 151581, 14006, 151580, 151585, 151579]",2.4488,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",CaGe2O5
mp-3721,Sr2Hf2O6,"[164621, 161598, 89385]",4.0567,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mcm', 'number': 140, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2c'}",SrHfO3
mp-3759,Mg2Ge2O6,"[200415, 171788, 171790, 40333, 171787, 171789, 171786]",3.7798,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",MgGeO3
mp-3771,Mg2Ti2O6,"[5314, 291380, 55285, 169658, 169660, 169655, 169646, 169649, 169657, 169644, 164766, 169653, 169643, 169659, 171793, 169648, 169652, 171792, 169656, 171791, 169642, 171794, 169661, 169651, 169645, 169654, 156217, 169650, 65794, 169647]",3.5165000000000006,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",MgTiO3
mp-3789,Zn12Si6O24,"[67235, 2425, 20093, 16172, 167187]",2.7564,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",Zn2SiO4
mp-3813,Ba2Zr1S4,"[69853, 80651]",0.6621000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",Ba2ZrS4
mp-3822,Sr4C4O12,"[15195, 27293, 202793, 56099, 166088]",4.4424,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",SrCO3
mp-3834,Ba1Zr1O3,"[43136, 90049, 97460, 97462, 97461, 27048, 290002, 97459]",3.4102,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}",BaZrO3
mp-3848,Ba3Ge12O27,"[83734, 28203]",3.0544,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P321', 'number': 150, 'point_group': '32', 'crystal_system': 'trigonal', 'hall': 'P 3 2""'}",BaGe4O9
mp-390,Ti2O4,"[193265, 193267, 193269, 193271, 24276, 183767, 9854, 172914, 94566, 202242, 161908, 76173, 31064, 154607, 190785, 202243, 9855, 154603, 96946, 189318, 154601, 156838, 159910, 154610, 154602, 237000, 9853, 9852, 200392, 154609, 154604, 92363, 154608, 44882, 172916, 184368, 93098, 63711]",2.0625,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1/amd', 'number': 141, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'I 4bw 2bw -1bw'}",TiO2
mp-3904,Mg4Ge2O8,"[161258, 1086, 86505]",3.0801,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}",Mg2GeO4
mp-3932,Ca12Si8O28,"[2282, 34338]",4.4312,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ca3Si2O7
mp-3943,Ba3Ti6O15,"[2356, 157775, 16634, 153286]",1.8594000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}",BaTi2O5
mp-3953,Ca2C2O6,"[169913, 169931, 169914, 191854, 169925, 28827, 191853, 166365, 191857, 169928, 169919, 169932, 190276, 158472, 180349, 190275, 40112, 191859, 169924, 40107, 40543, 40544, 169918, 423567, 40548, 18164, 191860, 52151, 158258, 16710, 40546, 191861, 37241, 164935, 423568, 169927, 18166, 169933, 79674, 20179, 169923, 191868, 166364, 172232, 169926, 169929, 40114, 191858, 191856, 191852, 191865, 169930, 40116, 169915, 40113, 191867, 80869, 40545, 169921, 180348, 40115, 191866, 18165, 169917, 79673, 169922, 158257, 191862, 191864, 191855, 169920, 191863, 169916, 73446]",5.050000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3c', 'number': 167, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""c'}",CaCO3
mp-3978,Sr6Si6O18,"[38271, 261228, 59308]",4.8291,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",SrSiO3
mp-4019,Ca4Ti4O12,"[193648, 50364, 74214, 162918, 97828, 62149, 185453, 185454, 162914, 162916, 185449, 185448, 185444, 174127, 180956, 162909, 163528, 189135, 185446, 74216, 185447, 96258, 162915, 153172, 167809, 185450, 74213, 94568, 163663, 162908, 162911, 162917, 51024, 162910, 71916, 185445, 150420, 37263, 157115, 165801, 93082, 185451, 162913, 74212, 71915, 186224, 74215, 85101, 82487, 163662, 162912, 185443, 185452, 167888, 16688]",2.3053,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",CaTiO3
mp-4092,Sr4Se4O16,"[40923, 47004]",3.5358,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",SrSeO4
mp-4180,Ca8Si4O16,"[196150, 79554, 81096, 245077, 245076, 245078, 245074, 963, 16616, 245075, 421708, 24640, 79551, 79550, 79555, 79552, 245079, 79553, 245080]",4.6781,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ca2SiO4
mp-4190,Ca2Sn2O6,"[2373, 29204]",2.9225,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",CaSnO3
mp-4236,Ba3Zn3O6,"[25812, 25559]",2.2892,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3_121', 'number': 152, 'point_group': '32', 'crystal_system': 'trigonal', 'hall': 'P 31 2""'}",BaZnO2
mp-4274,Sr4Te4O16,"[60507, 8098]",2.2503,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",SrTeO4
mp-4279,Ca4Ge8O20,"[161265, 156194]",2.7107,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbam', 'number': 55, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2 2ab'}",CaGe2O5
mp-4287,Sr8Sn4O16,"[81851, 59759, 59757, 59760, 150383]",3.1001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_2/ncm', 'number': 138, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4n 2ab -1n'}",Sr2SnO4
mp-430,Ti4O8,"[154035, 154036, 189321]",2.2317,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",TiO2
mp-4321,Mg4Si4O12,"[5219, 180446, 159518, 159517, 81138, 159519, 80669, 64981, 15805]",4.5343,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",MgSiO3
mp-4325,Zr4S8O32,"[16001, 20471]",3.5636,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Zr(SO4)2
mp-4387,Sr4Zr4O12,"[650, 173398, 184465, 89354, 188454, 159454]",3.6257,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",SrZrO3
mp-4391,Mg2Si2O6,"[172736, 172738, 172737, 158959]",4.6321,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",MgSiO3
mp-4406,Ca2S2O8,"[68592, 1956, 183916, 16382, 28546, 183919, 183918, 15876, 56107, 183917, 27474, 40043]",6.2142,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",CaSO4
mp-4428,Ca6Si6O18,"[98727, 16923, 4442]",4.733600000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",CaSiO3
mp-4429,Ca6Si6O18,"[23567, 201537, 20571, 33702]",4.8628,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",CaSiO3
mp-4438,Ca4Sn4O12,"[193658, 151592, 151597, 151595, 151598, 151596, 190603, 59160, 151591, 151593, 151594]",2.3514000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",CaSnO3
